Name,SOURCE_ID,FileName
WD0510-418,4812859061053900928,WD0510m418_b_2001_12_04T08_01_42_all.dat.gz
WD0510-418,4812859061053900928,WD0510m418_b_2002_02_22T01_23_06_all.dat.gz
WD0510-418,4812859061053900928,WD0510m418_b_2003_08_01T09_47_40_all.dat.gz
WD0511+079,3242153305741855744,WD0511p079_a_2000_09_15T07_51_50_all.dat.gz
WD0511+079,3242153305741855744,WD0511p079_a_2001_09_02T09_33_21_all.dat.gz
WD0518-105,3014049448078210304,WD0518m105_a_2000_12_13T05_51_55_all.dat.gz
WD0518-105,3014049448078210304,WD0518m105_b_2001_01_15T03_39_47_all.dat.gz
WD0548+000,3218753701142724992,WD0548p000_a_2000_09_15T08_50_55_all.dat.gz
WD0548+000,3218753701142724992,WD0548p000_b_2000_09_16T09_42_47_all.dat.gz
WD0549+158,3348071631670500736,WD0549p158_a_2002_01_21T02_20_48_all.dat.gz
WD0549+158,3348071631670500736,WD0549p158_a_2002_09_25T09_06_24_all.dat.gz
WD0549+158,3348071631670500736,WD0549p158_b_2002_02_19T02_14_50_all.dat.gz
WD0556+172,3350123251647482624,WD0556p172_a_2002_01_21T02_31_49_all.dat.gz
WD0556+172,3350123251647482624,WD0556p172_b_2002_02_21T00_51_16_all.dat.gz
WD0558+165,3348917053032143616,WD0558p165_a_2002_01_21T02_47_44_all.dat.gz
WD0558+165,3348917053032143616,WD0558p165_b_2002_02_21T01_07_41_all.dat.gz
WD0603-483,5554202096021588992,WD0603m483_a_2000_12_06T08_07_07_all.dat.gz
WD0603-483,5554202096021588992,WD0603m483_a_2001_01_15T03_58_34_all.dat.gz
WD0603-483,5554202096021588992,WD0603m483_b_2001_02_04T05_55_47_all.dat.gz
WD0612+177,3370342445848382080,WD0612p177_a_2002_02_17T04_08_22_all.dat.gz
WD0612+177,3370342445848382080,WD0612p177_b_2002_02_19T02_25_01_all.dat.gz
WD0621-376,5575007845317435648,WD0621m376_a_2000_09_14T08_59_42_all.dat.gz
WD0621-376,5575007845317435648,WD0621m376_a_2001_04_07T01_12_59_all.dat.gz
WD0628-020,3117320802840630400,WD0628m020_a_2002_12_24T08_23_04_all.dat.gz
WD0628-020,3117320802840630400,WD0628m020_b_2002_12_29T06_51_57_all.dat.gz
WD0630-050,3103530586268279936,WD0630m050_a_2000_12_07T07_11_29_all.dat.gz
WD0630-050,3103530586268279936,WD0630m050_b_2000_12_10T07_58_36_all.dat.gz
WD0642-285,2918665577420228480,WD0642m285_a_2000_09_14T09_11_13_all.dat.gz
WD0642-285,2918665577420228480,WD0642m285_a_2001_04_08T01_15_20_all.dat.gz
WD0646-253,2921786919133198848,WD0646m253_a_2001_04_08T01_29_42_all.dat.gz
WD0646-253,2921786919133198848,WD0646m253_b_2001_11_18T08_17_32_all.dat.gz
WD0659-063,3052844272764398208,WD0659m063_a_2000_12_06T08_24_13_all.dat.gz
WD0659-063,3052844272764398208,WD0659m063_a_2000_12_17T08_10_46_all.dat.gz
WD0659-063,3052844272764398208,WD0659m063_b_2000_12_07T07_40_46_all.dat.gz
WD0710+216,3367112974037883904,WD0710p216_a_2002_02_17T04_19_36_all.dat.gz
WD0710+216,3367112974037883904,WD0710p216_b_2002_02_19T02_35_48_all.dat.gz
WD0715-703,5267418883330985856,WD0715m703_a_2001_04_07T01_24_35_all.dat.gz
WD0715-703,5267418883330985856,WD0715m703_b_2001_05_03T23_43_02_all.dat.gz
WD0721-276,5612710511362093184,WD0721m276_a_2001_04_09T01_05_13_all.dat.gz
WD0721-276,5612710511362093184,WD0721m276_b_2001_05_03T23_25_01_all.dat.gz
WD0732-427,5536077746353130240,WD0732m427_a_2001_04_09T01_16_18_all.dat.gz
WD0732-427,5536077746353130240,WD0732m427_b_2001_05_03T23_55_14_all.dat.gz
WD0810-728,5220896587855584384,WD0810m728_a_2001_04_09T01_45_48_all.dat.gz
WD0810-728,5220896587855584384,WD0810m728_b_2001_05_04T00_26_08_all.dat.gz
WD0810-728,5220896587855584384,WD0810m728_b_2001_05_04T00_38_39_all.dat.gz
WD0830-535,5321056462156468480,WD0830m535_a_2001_04_09T02_10_32_all.dat.gz
WD0830-535,5321056462156468480,WD0830m535_b_2001_05_04T01_08_51_all.dat.gz
WD0830-535,5321056462156468480,WD0830m535_b_2003_05_10T23_32_26_all.dat.gz
WD0838+035,3080056219172355840,WD0838p035_a_2002_02_17T04_53_07_all.dat.gz
WD0838+035,3080056219172355840,WD0838p035_b_2002_02_21T01_43_35_all.dat.gz
WD0839+231,665392383790872192,WD0839p231_a_2002_02_17T05_09_04_all.dat.gz
WD0839+231,665392383790872192,WD0839p231_b_2002_02_22T02_09_24_all.dat.gz
WD0852+192,660409908193185024,WD0852p192_a_2003_01_11T05_33_10_all.dat.gz
WD0852+192,660409908193185024,WD0852p192_b_2003_01_24T03_55_01_all.dat.gz
WD0858+160,610478649930041856,WD0858p160_a_2003_01_24T05_13_48_all.dat.gz
WD0858+160,610478649930041856,WD0858p160_b_2003_02_19T02_17_21_all.dat.gz
WD0859-039,5762406957886626816,WD0859m039_a_2001_12_13T08_21_50_all.dat.gz
WD0859-039,5762406957886626816,WD0859m039_b_2001_12_18T07_46_58_all.dat.gz
WD0859-039,5762406957886626816,WD0859m039_b_2001_12_28T08_15_28_all.dat.gz
WD0908+171,607984785759304192,WD0908p171_a_2002_02_24T04_26_24_all.dat.gz
WD0908+171,607984785759304192,WD0908p171_b_2002_12_27T08_22_33_all.dat.gz
WD0911-076,5744058376561655168,WD0911m076_a_2000_04_23T01_48_25_all.dat.gz
WD0911-076,5744058376561655168,WD0911m076_b_2000_04_26T02_56_49_all.dat.gz
WD0916+064,585877867532382592,WD0916p064_a_2001_04_09T02_31_05_all.dat.gz
WD0916+064,585877867532382592,WD0916p064_b_2001_05_04T01_41_11_all.dat.gz
WD0916+064,585877867532382592,WD0916p064_b_2001_05_04T01_56_22_all.dat.gz
WD0922+183,632366829767058816,WD0922p183_a_2002_02_24T04_08_07_all.dat.gz
WD0922+183,632366829767058816,WD0922p183_b_2002_12_28T08_02_03_all.dat.gz
WD0928-713,5219215228420645248,WD0928m713_a_2001_05_15T00_02_02_all.dat.gz
WD0928-713,5219215228420645248,WD0928m713_b_2001_12_15T05_45_52_all.dat.gz
WD0928-713,5219215228420645248,WD0928m713_b_2001_12_15T06_22_13_all.dat.gz
WD0928-713,5219215228420645248,WD0928m713_b_2002_04_23T02_35_46_all.dat.gz
WD0937-103,5740410334419524864,WD0937m103_a_2002_02_17T06_06_56_all.dat.gz
WD0937-103,5740410334419524864,WD0937m103_b_2002_02_22T04_16_08_all.dat.gz
WD0939-153,5685624040829463552,WD0939m153_a_2000_04_23T02_04_22_all.dat.gz
WD0939-153,5685624040829463552,WD0939m153_b_2000_04_26T03_11_04_all.dat.gz
WD0950+077,3853660510143027200,WD0950p077_a_2001_04_10T01_47_27_all.dat.gz
WD0950+077,3853660510143027200,WD0950p077_b_2002_03_23T03_34_44_all.dat.gz
WD0951-155,5686109578292348032,WD0951m155_a_2000_04_23T02_19_35_all.dat.gz
WD0951-155,5686109578292348032,WD0951m155_b_2000_04_26T03_24_58_all.dat.gz
WD0954+134,614972658894818688,WD0954p134_a_2002_02_23T04_14_35_all.dat.gz
WD0954+134,614972658894818688,WD0954p134_b_2002_02_24T04_59_09_all.dat.gz
WD0955+247,642685200933153408,WD0955p247_a_2001_12_17T08_19_58_all.dat.gz
WD0955+247,642685200933153408,WD0955p247_b_2001_12_29T08_21_26_all.dat.gz
WD0956+020,3834721387994870784,WD0956p020_a_2000_04_23T02_34_43_all.dat.gz
WD0956+020,3834721387994870784,WD0956p020_b_2000_04_26T03_47_53_all.dat.gz
WD0956+045,3849176633005242624,WD0956p045_a_2001_01_15T04_20_52_all.dat.gz
WD0956+045,3849176633005242624,WD0956p045_b_2001_01_15T04_55_19_all.dat.gz
WD0956+045,3849176633005242624,WD0956p045_b_2001_02_04T06_41_37_all.dat.gz
WD0956+045,3849176633005242624,WD0956p045_b_2001_02_06T03_44_55_all.dat.gz
WD1000-001,3833194887898568320,WD1000m001_a_2001_04_10T02_20_14_all.dat.gz
WD1000-001,3833194887898568320,WD1000m001_b_2001_05_04T02_18_04_all.dat.gz
WD1003-023,3829366074878263168,WD1003m023_a_2001_01_15T04_40_06_all.dat.gz
WD1003-023,3829366074878263168,WD1003m023_b_2001_02_06T03_59_47_all.dat.gz
WD1010+043,3860744010725801856,WD1010p043_a_2002_02_23T04_31_00_all.dat.gz
WD1010+043,3860744010725801856,WD1010p043_b_2002_02_24T05_15_10_all.dat.gz
WD1013-010,3830623164560911872,WD1013m010_a_2003_01_24T06_54_02_all.dat.gz
WD1013-010,3830623164560911872,WD1013m010_b_2003_02_14T04_45_20_all.dat.gz
WD1015-216,5666295485406677632,WD1015m216_a_2000_04_21T04_06_51_all.dat.gz
WD1015-216,5666295485406677632,WD1015m216_b_2000_05_16T23_51_09_all.dat.gz
WD1015+076,3875365174618907264,WD1015p076_a_2001_01_15T05_14_33_all.dat.gz
WD1015+076,3875365174618907264,WD1015p076_a_2001_01_15T05_44_05_all.dat.gz
WD1015+076,3875365174618907264,WD1015p076_b_2003_01_17T04_24_01_all.dat.gz
WD1015+161,3888723386196630784,WD1015p161_a_2002_02_17T06_39_20_all.dat.gz
WD1015+161,3888723386196630784,WD1015p161_b_2002_02_22T04_59_16_all.dat.gz
WD1017+125,3883615188318129536,WD1017p125_a_2001_01_15T05_29_38_all.dat.gz
WD1017+125,3883615188318129536,WD1017p125_b_2001_01_30T08_07_47_all.dat.gz
WD1019+129,3883746133280920448,WD1019p129_a_2001_01_15T07_58_54_all.dat.gz
WD1019+129,3883746133280920448,WD1019p129_b_2001_01_30T08_22_13_all.dat.gz
WD1020-207,5667957225433304192,WD1020m207_a_2000_04_21T04_22_07_all.dat.gz
WD1020-207,5667957225433304192,WD1020m207_b_2000_05_17T00_04_41_all.dat.gz
WD1023+009,3831358664825312384,WD1023p009_a_2002_02_25T05_54_01_all.dat.gz
WD1023+009,3831358664825312384,WD1023p009_b_2003_01_17T04_41_38_all.dat.gz
WD1026+023,3855631797052747136,WD1026p023_a_2001_04_10T05_06_36_all.dat.gz
WD1026+023,3855631797052747136,WD1026p023_b_2002_05_24T02_28_13_all.dat.gz
WD1026+023,3855631797052747136,WD1026p023_b_2003_01_17T05_19_05_all.dat.gz
WD1031-114,3754712881779364992,WD1031m114_a_2001_06_26T23_20_00_all.dat.gz
WD1031-114,3754712881779364992,WD1031m114_b_2001_06_28T23_32_32_all.dat.gz
WD1031+063,3862040300575181184,WD1031p063_a_2001_04_10T05_19_16_all.dat.gz
WD1031+063,3862040300575181184,WD1031p063_b_2003_01_24T05_00_09_all.dat.gz
WD1036+085,3868927607051816320,WD1036p085_a_2001_04_10T05_36_08_all.dat.gz
WD1036+085,3868927607051816320,WD1036p085_b_2003_01_17T05_40_51_all.dat.gz
WD1049-158,3557394009663078912,WD1049m158_a_2002_04_23T03_03_42_all.dat.gz
WD1049-158,3557394009663078912,WD1049m158_b_2002_12_08T07_22_36_all.dat.gz
WD1053-092,3759722119317000448,WD1053m092_a_2000_06_07T23_42_29_all.dat.gz
WD1053-092,3759722119317000448,WD1053m092_b_2000_06_10T23_51_31_all.dat.gz
WD1053-290,5453248339973753216,WD1053m290_a_2000_04_23T03_07_04_all.dat.gz
WD1053-290,5453248339973753216,WD1053m290_b_2000_05_17T01_25_10_all.dat.gz
WD1053-550,5353122722338204032,WD1053m550_a_2001_05_15T00_20_32_all.dat.gz
WD1053-550,5353122722363361920,WD1053m550_a_2001_05_15T00_20_32_all.dat.gz
WD1053-550,5353122722338204032,WD1053m550_b_2001_06_09T00_25_54_all.dat.gz
WD1053-550,5353122722363361920,WD1053m550_b_2001_06_09T00_25_54_all.dat.gz
WD1056-384,5393763111644515968,WD1056m384_a_2001_05_15T00_32_44_all.dat.gz
WD1056-384,5393763111644515968,WD1056m384_b_2001_06_09T00_36_12_all.dat.gz
WD1058-129,3564376149017654272,WD1058m129_a_2000_05_17T03_58_16_all.dat.gz
WD1058-129,3564376149017654272,WD1058m129_b_2000_05_19T00_05_46_all.dat.gz
WD1058-129,3564376149017654272,WD1058m129_c_2001_01_11T08_53_51_all.dat.gz
WD1058-129,3564376149017654272,WD1058m129_c_2001_06_27T01_13_24_all.dat.gz
WD1058-129,3564376149017654272,WD1058m129_d_2002_04_23T04_56_27_all.dat.gz
WD1102-183,3552845261339955200,WD1102m183_a_2000_04_23T03_23_00_all.dat.gz
WD1102-183,3552845261339955200,WD1102m183_b_2000_05_19T00_14_33_all.dat.gz
WD1102-183,3552845261339955200,WD1102m183_c_2001_06_27T00_58_48_all.dat.gz
WD1105-048,3788194488314248832,WD1105m048_a_2002_04_23T04_32_22_all.dat.gz
WD1105-048,3788194488314248832,WD1105m048_b_2003_01_17T06_18_04_all.dat.gz
WD1116+026,3810933247769901696,WD1116p026_a_2003_01_24T07_59_11_all.dat.gz
WD1116+026,3810933247769901696,WD1116p026_b_2003_02_14T05_54_25_all.dat.gz
WD1122-324,5402827451143222912,WD1122m324_a_2000_04_23T03_38_47_all.dat.gz
WD1122-324,5402827451143222912,WD1122m324_b_2000_05_19T00_28_19_all.dat.gz
WD1124-018,3796545519645331584,WD1124m018_a_2002_02_23T07_58_46_all.dat.gz
WD1124-018,3796545519645331584,WD1124m018_b_2002_02_25T06_43_25_all.dat.gz
WD1124-293,3482983495102507904,WD1124m293_a_2000_04_23T03_54_39_all.dat.gz
WD1124-293,3482983495102507904,WD1124m293_b_2000_05_17T02_06_32_all.dat.gz
WD1125-025,3787451081014802304,WD1125m025_a_2003_01_18T06_05_28_all.dat.gz
WD1125-025,3787451081014802304,WD1125m025_b_2003_01_19T04_44_36_all.dat.gz
WD1125+175,3973707423046985984,WD1125p175_a_2002_02_23T06_10_11_all.dat.gz
WD1125+175,3973707423046985984,WD1125p175_b_2002_02_25T07_17_28_all.dat.gz
WD1126-222,3541237717085787008,WD1126m222_a_2000_04_23T04_10_57_all.dat.gz
WD1126-222,3541237717085787008,WD1126m222_b_2000_05_19T00_41_52_all.dat.gz
WD1129+071,3910382871911470848,WD1129p071_a_2003_01_18T08_27_25_all.dat.gz
WD1129+071,3910382871911470848,WD1129p071_b_2003_01_24T08_36_35_all.dat.gz
WD1130-125,3586028453547223552,WD1130m125_a_2000_05_17T04_23_32_all.dat.gz
WD1130-125,3586028453547223552,WD1130m125_b_2000_05_19T01_09_05_all.dat.gz
WD1141+077,3910122047137575424,WD1141p077_b_2001_01_11T09_05_38_all.dat.gz
WD1144-246,3491591640356263424,WD1144m246_a_2000_04_22T05_05_21_all.dat.gz
WD1144-246,3491591640356263424,WD1144m246_b_2000_05_17T02_54_40_all.dat.gz
WD1145+187,3974868644764927744,WD1145p187_a_2002_02_17T07_39_57_all.dat.gz
WD1145+187,3974868644764927744,WD1145p187_b_2002_02_22T05_55_16_all.dat.gz
WD1147+255,4005438916307756928,WD1147p255_a_2003_01_18T06_48_46_all.dat.gz
WD1147+255,4005438916307756928,WD1147p255_b_2003_01_24T08_08_47_all.dat.gz
WD1149+057,3897445571422443904,WD1149p057_a_2001_01_15T08_31_32_all.dat.gz
WD1149+057,3897445571422443904,WD1149p057_a_2001_02_04T06_25_52_all.dat.gz
WD1149+057,3897445571422443904,WD1149p057_b_2001_02_06T04_24_53_all.dat.gz
WD1150-153,3571559292842744960,WD1150m153_a_2000_04_23T04_26_33_all.dat.gz
WD1150-153,3571559292842744960,WD1150m153_b_2000_05_19T01_22_59_all.dat.gz
WD1152-287,3480134832273157760,WD1152m287_a_2000_07_11T00_45_39_all.dat.gz
WD1152-287,3480134832273157760,WD1152m287_a_2000_07_11T00_57_09_all.dat.gz
WD1152-287,3480134832273157760,WD1152m287_b_2000_07_14T23_01_36_all.dat.gz
WD1155-243,3491050989871968768,WD1155m243_a_2000_07_14T23_49_55_all.dat.gz
WD1155-243,3491050989871968768,WD1155m243_b_2000_07_18T00_10_15_all.dat.gz
WD1159-098,3575770010060921728,WD1159m098_a_2000_07_03T00_01_01_all.dat.gz
WD1159-098,3575770010060921728,WD1159m098_b_2000_07_05T22_58_12_all.dat.gz
WD1201-001,3698872156539379968,WD1201m001_a_2000_07_17T00_09_22_all.dat.gz
WD1201-001,3698872156539379968,WD1201m001_b_2000_07_13T23_55_27_all.dat.gz
WD1202-232,3489719481290397696,WD1202m232_a_2000_04_23T04_43_31_all.dat.gz
WD1202-232,3489719481290397696,WD1202m232_b_2000_05_17T03_08_17_all.dat.gz
WD1204-136,3570694595665791232,WD1204m136_a_2000_04_23T04_54_00_all.dat.gz
WD1204-136,3570694595665791232,WD1204m136_b_2000_05_17T03_30_33_all.dat.gz
WD1204-322,3466326581136347520,WD1204m322_a_2000_04_23T05_09_40_all.dat.gz
WD1204-322,3466326581136347520,WD1204m322_b_2000_05_17T03_16_47_all.dat.gz
WD1207-157,3569231970322760448,WD1207m157_a_2000_07_15T00_03_33_all.dat.gz
WD1207-157,3569231970322760448,WD1207m157_b_2000_07_18T00_47_40_all.dat.gz
WD1210+140,3920848710779658880,WD1210p140_a_2003_01_18T07_15_15_all.dat.gz
WD1210+140,3920848710779658880,WD1210p140_b_2003_01_19T06_03_10_all.dat.gz
WD1214+032,3701290326205270528,WD1214p032_a_2002_04_29T05_53_12_all.dat.gz
WD1214+032,3701290326205270528,WD1214p032_b_2003_01_18T05_50_57_all.dat.gz
WD1216+036,3701701509194344576,WD1216p036_a_2001_06_09T01_14_52_all.dat.gz
WD1216+036,3701701509194344576,WD1216p036_b_2001_06_20T01_13_32_all.dat.gz
WD1218-198,3514997906448391168,WD1218m198_a_2000_05_20T02_24_50_all.dat.gz
WD1218-198,3514997906448391168,WD1218m198_b_2000_05_21T04_09_12_all.dat.gz
WD1220-292,3474544434121450496,WD1220m292_a_2000_05_20T01_17_18_all.dat.gz
WD1220-292,3474544434121450496,WD1220m292_b_2000_05_21T04_22_59_all.dat.gz
WD1229-012,3695495693769418112,WD1229m012_a_2000_05_20T01_44_25_all.dat.gz
WD1229-012,3695495693769418112,WD1229m012_b_2000_05_22T01_16_04_all.dat.gz
WD1230-308,3470463802872604032,WD1230m308_a_2000_05_20T01_54_25_all.dat.gz
WD1230-308,3470463802872604032,WD1230m308_b_2000_05_22T02_05_41_all.dat.gz
WD1231-141,3528008496258850560,WD1231m141_a_2000_05_20T02_10_32_all.dat.gz
WD1231-141,3528008496258850560,WD1231m141_b_2000_05_22T02_19_48_all.dat.gz
WD1233-164,3523347735187987072,WD1233m164_a_2002_04_22T23_43_05_all.dat.gz
WD1233-164,3523347735187987072,WD1233m164_a_2003_01_18T07_23_54_all.dat.gz
WD1233-164,3523347735187987072,WD1233m164_b_2003_01_19T05_37_01_all.dat.gz
WD1236-495,6127333286605955072,WD1236m495_a_2001_05_15T01_17_59_all.dat.gz
WD1236-495,6127333286605955072,WD1236m495_b_2001_06_08T02_03_23_all.dat.gz
WD1237-028,3682835848166848896,WD1237m028_a_2001_06_19T23_27_56_all.dat.gz
WD1237-028,3682835848166848896,WD1237m028_b_2001_07_27T00_04_26_all.dat.gz
WD1241+235,3956176053739681664,WD1241p235_a_2002_02_17T08_58_09_all.dat.gz
WD1241+235,3956176053739681664,WD1241p235_b_2002_02_21T08_53_49_all.dat.gz
WD1244-125,3528847870307147136,WD1244m125_a_2000_05_23T02_56_34_all.dat.gz
WD1244-125,3528847870307147136,WD1244m125_b_2000_07_04T23_17_34_all.dat.gz
WD1249+160,3931446491043126784,WD1249p160_a_2002_02_21T09_10_35_all.dat.gz
WD1249+160,3931446491043126784,WD1249p160_b_2002_02_23T05_20_50_all.dat.gz
WD1249+182,3940955205038857728,WD1249p182_a_2002_02_23T08_15_02_all.dat.gz
WD1249+182,3940955205038857728,WD1249p182_b_2002_02_24T07_29_11_all.dat.gz
WD1254+223,3944400490365194368,WD1254p223_a_2002_02_23T08_30_41_all.dat.gz
WD1254+223,3944400490365194368,WD1254p223_b_2002_02_24T08_59_24_all.dat.gz
WD1257+032,3692337037379978112,WD1257p032_a_2001_01_30T08_51_49_all.dat.gz
WD1257+032,3692337037379978112,WD1257p032_b_2001_02_02T09_11_55_all.dat.gz
WD1257+047,3705070756419217408,WD1257p047_a_2000_05_20T02_47_52_all.dat.gz
WD1257+047,3705070756419217408,WD1257p047_b_2000_05_22T01_47_35_all.dat.gz
WD1300-098,3626022634955198592,WD1300m098_a_2001_06_20T00_38_29_all.dat.gz
WD1300-098,3626022634955198592,WD1300m098_b_2001_08_15T00_23_46_all.dat.gz
WD1308-301,6182607385393358848,WD1308m301_a_2000_05_23T03_18_46_all.dat.gz
WD1308-301,6182607385393358848,WD1308m301_b_2000_06_08T01_10_36_all.dat.gz
WD1310-305,6182345731690327808,WD1310m305_a_2002_04_14T04_55_44_all.dat.gz
WD1310-305,6182345731690327808,WD1310m305_a_2003_01_20T06_17_43_all.dat.gz
WD1310-305,6182345731690327808,WD1310m305_b_2003_01_19T05_50_39_all.dat.gz
WD1314-067,3628421666247974016,WD1314m067_a_2001_02_07T04_57_25_all.dat.gz
WD1314-067,3628421666247974016,WD1314m067_b_2001_02_08T08_58_32_all.dat.gz
WD1314-153,3607725941130742528,WD1314m153_a_2002_04_23T01_24_32_all.dat.gz
WD1314-153,3607725941130742528,WD1314m153_a_2003_01_20T06_26_22_all.dat.gz
WD1314-153,3607725941130742528,WD1314m153_b_2003_01_19T06_26_36_all.dat.gz
WD1323-514,6070021243006871040,WD1323m514_a_2001_05_15T01_29_39_all.dat.gz
WD1323-514,6070021243006871040,WD1323m514_b_2001_06_08T02_12_16_all.dat.gz
WD1326-236,6194788080147917824,WD1326m236_a_2000_07_14T00_25_40_all.dat.gz
WD1326-236,6194788080147917824,WD1326m236_b_2000_07_17T00_37_36_all.dat.gz
WD1327-083,3630035787972473600,WD1327m083_a_2002_04_18T04_37_09_all.dat.gz
WD1327-083,3630035787972473600,WD1327m083_a_2003_02_14T06_58_50_all.dat.gz
WD1327-083,3630035787972473600,WD1327m083_b_2003_01_19T06_35_28_all.dat.gz
WD1330+036,3712812452150011648,WD1330p036_a_2000_05_20T02_55_48_all.dat.gz
WD1330+036,3712812452150011648,WD1330p036_b_2000_05_23T01_16_32_all.dat.gz
WD1332-229,6195269769319451904,WD1332m229_a_2000_05_20T03_09_59_all.dat.gz
WD1332-229,6195269769319451904,WD1332m229_b_2000_05_22T03_04_39_all.dat.gz
WD1334-160,3603920565746668032,WD1334m160_a_2000_06_08T01_26_10_all.dat.gz
WD1334-160,3603920565746668032,WD1334m160_b_2000_06_11T01_00_43_all.dat.gz
WD1334-678,5850533227210203520,WD1334m678_a_2000_07_30T00_47_31_all.dat.gz
WD1334-678,5850533227210203520,WD1334m678_a_2001_05_15T01_42_38_all.dat.gz
WD1342-237,6191268135405788544,WD1342m237_a_2000_07_14T00_39_56_all.dat.gz
WD1342-237,6191268135405788544,WD1342m237_b_2000_07_17T00_51_03_all.dat.gz
WD1348-273,6177238676273826304,WD1348m273_a_2002_04_23T01_34_39_all.dat.gz
WD1348-273,6177238676273826304,WD1348m273_a_2003_01_20T07_35_37_all.dat.gz
WD1348-273,6177238676273826304,WD1348m273_b_2003_01_19T06_59_46_all.dat.gz
WD1356-233,6275184065428686464,WD1356m233_a_2000_06_08T01_43_36_all.dat.gz
WD1356-233,6275184065428686464,WD1356m233_b_2000_06_11T01_17_09_all.dat.gz
WD1401-147,6301064404482150912,WD1401m147_a_2000_07_14T00_55_22_all.dat.gz
WD1401-147,6301064404482150912,WD1401m147_b_2000_07_17T01_23_49_all.dat.gz
WD1403-077,3616104975648612608,WD1403m077_a_2001_02_07T05_14_54_all.dat.gz
WD1403-077,3616104975648612608,WD1403m077_b_2001_02_10T07_42_21_all.dat.gz
WD1410+168,1233014608793947776,WD1410p168_a_2002_04_23T06_08_43_all.dat.gz
WD1410+168,1233014608793947776,WD1410p168_b_2003_05_11T00_45_08_all.dat.gz
WD1411+135,1227001444126009728,WD1411p135_a_2001_06_20T02_26_21_all.dat.gz
WD1411+135,1227001444126009728,WD1411p135_b_2001_08_19T00_17_41_all.dat.gz
WD1412-109,6304590503913422464,WD1412m109_a_2001_08_16T01_20_34_all.dat.gz
WD1412-109,6304590503913422464,WD1412m109_a_2001_08_16T01_33_47_all.dat.gz
WD1412-109,6304590503913422464,WD1412m109_b_2001_08_19T01_06_04_all.dat.gz
WD1420-244,6272562623549966208,WD1420m244_a_2000_05_20T03_23_55_all.dat.gz
WD1420-244,6272562623549966208,WD1420m244_b_2000_05_23T01_57_08_all.dat.gz
WD1422+095,1176717792385803136,WD1422p095_a_2000_07_14T01_35_47_all.dat.gz
WD1422+095,1176717792385803136,WD1422p095_b_2000_07_17T01_14_40_all.dat.gz
WD1425-811,5772718006135360128,WD1425m811_a_2002_04_22T04_42_19_all.dat.gz
WD1425-811,5772718006135360128,WD1425m811_b_2003_03_22T08_53_48_all.dat.gz
WD1426-276,6223132497775520512,WD1426m276_a_2000_07_05T03_56_19_all.dat.gz
WD1426-276,6223132497775520512,WD1426m276_b_2000_07_06T02_38_35_all.dat.gz
WD1431+153,1228266814506156928,WD1431p153_a_2001_08_15T00_39_34_all.dat.gz
WD1431+153,1228266814506156928,WD1431p153_b_2001_08_20T23_57_55_all.dat.gz
WD1434-223,6278550873112595968,WD1434m223_a_2000_05_20T03_39_30_all.dat.gz
WD1434-223,6278550873112595968,WD1434m223_b_2000_05_23T02_41_27_all.dat.gz
WD1448+077,1161215296909017728,WD1448p077_a_2000_07_30T01_50_59_all.dat.gz
WD1448+077,1161215296909017728,WD1448p077_a_2001_06_18T00_47_54_all.dat.gz
WD1449+168,1188119762325721600,WD1449p168_a_2002_04_29T06_25_33_all.dat.gz
WD1449+168,1188119762325721600,WD1449p168_b_2002_04_23T05_46_24_all.dat.gz
WD1451+006,3651184550535258496,WD1451p006_a_2000_05_20T03_55_18_all.dat.gz
WD1451+006,3651184550535258496,WD1451p006_b_2000_05_23T02_12_02_all.dat.gz
WD1457-086,6332172027974304512,WD1457m086_a_2000_07_13T04_07_09_all.dat.gz
WD1457-086,6332172027974304512,WD1457m086_b_2000_07_16T02_02_33_all.dat.gz
WD1500-170,6305900675097580800,WD1500m170_a_2000_06_08T02_47_45_all.dat.gz
WD1500-170,6305900675097580800,WD1500m170_b_2000_06_11T01_41_54_all.dat.gz
WD1501+032,1154004081179409920,WD1501p032_a_2001_02_07T07_56_47_all.dat.gz
WD1501+032,1154004081179409920,WD1501p032_b_2001_02_10T08_12_40_all.dat.gz
WD1503-093,6319913126159509888,WD1503m093_a_2000_06_01T05_32_52_all.dat.gz
WD1503-093,6319913126159509888,WD1503m093_b_2000_06_06T04_43_05_all.dat.gz
WD1507-105,6318882711964895872,WD1507m105_a_2000_06_01T05_47_58_all.dat.gz
WD1507-105,6318882711964895872,WD1507m105_b_2000_06_06T05_04_40_all.dat.gz
WD1507+021,4420242631507777920,WD1507p021_a_2002_06_18T01_25_27_all.dat.gz
WD1507+220,1261751715280478848,WD1507p220_a_2002_04_23T06_51_11_all.dat.gz
WD1507+220,1261751715280478848,WD1507p220_b_2003_05_12T02_12_02_all.dat.gz
WD1507+220,1261751715280478848,WD1507p220_b_2003_06_09T00_57_20_all.dat.gz
WD1511+009,4419865155422033280,WD1511p009_a_2001_02_07T08_11_45_all.dat.gz
WD1511+009,4419865155422033280,WD1511p009_b_2001_02_10T08_26_47_all.dat.gz
WD1515-164,6259147585259050496,WD1515m164_a_2000_06_08T03_03_04_all.dat.gz
WD1515-164,6259147585259050496,WD1515m164_b_2000_06_11T01_57_49_all.dat.gz
WD1524-749,5792402116129561984,WD1524m749_a_2000_07_14T03_17_41_all.dat.gz
WD1524-749,5792402116129561984,WD1524m749_b_2000_07_18T04_20_42_all.dat.gz
