,Unnamed: 0.1,filename,radial_velocity_reference,e_radial_velocity_reference,redchi_reference,teff,logg,Unnamed: 0,cntr_01,dist_x,pang_x,name,ra,dec,solution_id,designation,source_id,random_index,ref_epoch,ra.1,ra_error,dec.1,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,GaiaDR3,PDA,GaiaEDR3,TeffH,e_TeffH,loggH,e_loggH,TeffHe,e_TeffHe,loggHe,e_loggHe,radial_velocity_observed,e_radial_velocity_observed,redchi_observed,teff_corv,logg_corv,stark_velocity,e_stark_velocity,teff_bin,logg_bin,N,e_N
74,122,WD0137m291_a_2000_07_13T10_23_17_all.dat.gz,0.1345320536774714,3.3773362445365507,5.006108269740743,13658.855692032976,7.86577845697481,757,578,0.717075,92.349213,WD0137-291,25.069958333,-28.881555556,1636148068921376768,Gaia DR3 5023333658515040128,5023333658515040128,1202052749,2016.0,25.0701856235,0.0378,-28.88156372051,0.0275,6.3016,0.0512,122.9704,48.363,48.358,0.064,-0.645,0.031,-0.058,0.0856,0.2078,-0.0803,-0.0913,-0.1116,0.2481,0.2463,-0.0969,-0.2325,436,0,436,0,-0.7032,511.5401,0.096,0.7111,31,0,1.824,,,,,,,,50,21,0.090424,76,31,0,0.068,95.492,0,0,0.975,0.275,0.383,0.165,0.162,-143.678,4.746,-45.82,15.869,0,659,5734.95192,3.05008,1880.26367,16.291042,71,4526.3307,11.42157,396.29663,16.199177,67,1992.07759,7.44344,267.62875,16.49963,1.137,0.0,1.0,0.0,0.0,0,-0.300453,-0.091866,-0.208588,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,225.00995639783,-79.08266014803,10.58971028339,-36.20880701369,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,5023333658515040128,1.0,5023333658515040128,21277.7,617.81,7.734787,0.046121,24264.38,1596.62,7.873532,0.043122,18.5764214059244,2.72894823826395,2.9584042254201366,9777.67298652022,8.04021661193806,18.44188935224693,4.342068469725479,7,1,2.020317146842383e+17,7917779188953138.0
75,123,WD2226p061_b_2000_06_06T07_57_51_all.dat.gz,3.0128675465060724,2.254025851216689,3.40157554266962,13000.012989550569,7.283339953799012,2411,1291,3.243593,-121.306457,WD2226+061,337.28570833,6.3798611111,1636148068921376768,Gaia DR3 2709363196787375488,2709363196787375488,1539468745,2016.0,337.28493372052,0.0357,6.37939293801,0.0312,16.1019,0.0424,379.6597,204.199,-175.131,0.043,-105.007,0.04,0.2906,0.5207,-0.1781,-0.3179,0.1181,-0.226,-0.1969,-0.3303,-0.3153,0.3364,157,0,155,2,0.3463,254.9072,0.148,4.5964,31,0,1.805,,,,,,,,18,13,0.069543,23,6,0,0.098,154.435,0,4,1.018,0.398,0.247,0.329,0.847,-46.973,-46.222,58.154,25.644,0,172,23157.98753,27.0459,856.24756,14.775615,20,17660.66059,41.04216,430.30539,14.721025,21,8566.52191,28.28856,302.82642,14.915884,1.133,0.0,4.0,0.0,2.0,0,-0.19486,-0.05459,-0.140269,,,,,,,,,,,,,,,,,,,,,VARIABLE,71.8891484134,-41.96933150835,341.4347665875,14.74944920574,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2709363196787375488,1.0,2709363196787375488,16616.24,398.88,7.767304,0.033434,16796.21,497.28,7.862522,0.050211,4.364292041864394,2.220933827245064,2.0649496764175224,12121.48436839692,8.406440257603746,1.3514244953583212,3.164360852202942,4,2,,
76,129,WD0227p050_b_2003_01_17T01_29_41_all.dat.gz,34.61705882408274,1.077870545009226,4.619632015251952,13880.773666929326,7.683479460964586,808,619,1.258356,108.320214,WD0227+050,37.569291667,5.2640833333,1636148068921376768,Gaia DR3 2516322146457318144,2516322146457318144,1481930986,2016.0,37.56962489886,0.0446,5.2639734622,0.0349,37.711,0.0508,742.8625,80.765,76.958,0.049,-24.502,0.039,-0.0898,0.475,-0.1201,0.2338,-0.3351,0.1769,0.0258,-0.0055,0.1637,0.057,210,166,209,1,1.9366,2378.6638,0.334,104.3512,31,0,1.814,,,,,,,,24,14,0.067962,26,11,0,0.045,92.729,0,0,1.096,,,,,,,,,0,227,140194.54005,65.84117,2129.28369,12.820539,25,109000.45151,170.69879,638.55432,12.744971,24,50195.36929,49.24761,1019.24481,12.996237,1.136,0.0,0.0,0.0,1.0,0,-0.251266,-0.075568,-0.175697,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,163.04304405493,-49.75171751385,36.94388556916,-9.05241164048,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2516322146457318144,1.0,2516322146457318144,18963.25,390.57,7.871227,0.026552,19783.0,498.12,8.021565,0.029662,31.99477760290328,0.8385121807999951,2.953493004729169,10176.996943473056,8.000004831142723,-2.6222812211794597,1.3656161939390035,6,2,,
77,131,WD1022p050_a_2001_01_10T09_20_04_all.dat.gz,72.07462305342428,2.566626919287245,5.436109352502411,11499.965746814814,7.359881061693946,1175,846,2.2885,-85.568139,WD1022+050,156.24929167,4.7695833333,1636148068921376768,Gaia DR3 3860381618565361024,3860381618565361024,1283074819,2016.0,156.24865567399,0.0334,4.76963245531,0.0326,23.2043,0.0437,531.1271,141.616,-140.877,0.036,14.449,0.033,-0.0423,-0.4205,-0.1286,-0.0329,-0.4349,-0.1251,0.0123,0.182,-0.0356,-0.2402,149,0,149,0,5.4042,349.7987,0.182,10.3875,31,0,1.741,,,,,,,,17,13,0.054027,17,8,0,0.195,107.057,0,0,1.332,0.44,0.264,0.59,0.848,-99.678,39.474,-5.068,-24.916,0,141,38834.78916,27.87353,1393.24963,14.214314,15,27542.59439,47.24042,583.03027,14.23853,16,16679.66879,43.26208,385.54941,14.192427,1.139,0.0,0.0,0.0,0.0,0,0.046103,0.024216,0.021888,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,239.00085450436,48.57640954516,156.25106181138,-4.78222333535,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3860381618565361024,0.99,3860381618565361024,10840.1,110.19,7.423211,0.01862,11019.22,127.45,7.406814,0.021569,112.65516816986256,2.2498559214684377,9.873601232510415,11261.535928369416,8.237489211279172,40.58054511643829,3.41312546065575,1,1,7.318647448923438e+16,4319071407050302.5
78,132,HE0416m1034_b_2001_01_15T03_03_34_all.dat.gz,81.60503322787088,2.2109677257729388,3.2748458806152527,20393.129154367285,8.070716753993832,142,117,0.754553,62.773259,HE0416-1034,64.6995,-10.452361111,1636148068921376768,Gaia DR3 3191249387709577088,3191249387709577088,1220404483,2016.0,64.69968952008,0.0277,-10.45226521709,0.0251,9.252,0.0368,251.4976,51.873,46.283,0.034,23.425,0.032,-0.0231,0.2299,0.1058,0.0317,-0.1526,0.0227,0.1385,0.1287,-0.0407,0.0354,379,0,378,1,0.6016,699.2193,0.228,9.7747,31,0,1.852,,,,,,,,43,20,0.047986,47,12,0,0.006,138.111,0,0,1.021,0.328,0.095,0.166,0.601,-49.059,3.778,-53.52,30.943,0,394,13380.84911,8.1323,1645.39587,15.371158,43,10796.26931,17.12751,630.34662,15.255358,44,4478.32894,9.94667,450.23401,15.620106,1.142,0.0,0.0,0.0,0.0,0,-0.364748,-0.1158,-0.248948,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,204.42921137577,-38.57096236956,60.52390878606,-31.33903519931,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3191249387709577088,1.0,3191249387709577088,25605.55,582.17,7.917956,0.035856,30791.33,891.92,8.064033,0.032982,55.75025952902504,1.6608991647267572,3.385903970161396,9307.976174021636,8.112842258956823,-25.85477369884584,2.7653145064891986,8,4,,
79,134,WD1349p144_a_2001_02_07T07_10_43_all.dat.gz,-48.02421518695352,2.795951138605876,4.114882770378437,13656.573673460543,8.645196184698321,1475,1017,1.61922,-97.138037,WD1349+144,207.97458333,14.162638889,1636148068921376768,Gaia DR3 3728966476985207936,3728966476985207936,680116860,2016.0,207.97412304232,0.0273,14.16258299838,0.0222,8.6422,0.0332,260.6353,104.134,-103.606,0.036,-10.474,0.028,-0.132,-0.2929,-0.1295,-0.0845,-0.0216,-0.0999,-0.2373,0.0753,0.0333,-0.0836,292,0,290,2,-0.5871,387.6021,0.115,2.6113,31,0,1.804,,,,,,,,34,18,0.050186,39,21,0,0.012,62.726,0,0,0.974,0.223,0.261,0.139,0.495,-132.424,21.019,-4.524,-25.314,0,331,15015.40959,9.52799,1575.927,15.246024,36,11472.20184,16.73344,685.58521,15.189425,37,5591.11718,10.22789,546.65417,15.379149,1.136,0.0,1.0,0.0,0.0,0,-0.189724,-0.056599,-0.133125,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.34314026125,70.84812331865,200.48802373016,23.91616107138,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,3728966476985207936,1.0,3728966476985207936,16171.51,336.72,7.211371,0.029765,16688.1,372.82,7.363745,0.03279,-30.78380023643617,2.49708703652412,3.803125370769017,12814.082708328277,8.708181889262509,17.240414950517348,3.748704634596904,4,1,1.019301763528364e+17,1.2034059603898178e+16
80,137,HE0211m2824_a_2000_12_07T03_26_14_all.dat.gz,63.59328066530016,3.491899908910284,1.5289560379709233,12999.833655688062,7.283618420305168,56,38,2.079953,167.338085,HE0211-2824,33.486125,-28.172472222,1636148068921376768,Gaia DR3 5116584064300345984,5116584064300345984,107998747,2016.0,33.48626866538,0.0193,-28.17303593579,0.0216,16.7354,0.0332,504.1898,130.024,27.808,0.032,-127.016,0.029,0.1848,-0.0031,-0.1394,-0.079,-0.0172,-0.0817,-0.1825,0.2648,0.0841,-0.0528,440,0,438,2,0.5261,569.1273,0.128,3.5054,31,0,1.779,,,,,,,,51,22,0.045636,59,21,0,0.045,162.875,0,0,1.017,0.366,0.156,0.114,0.344,-75.382,-64.082,-40.939,34.998,0,468,14151.81277,10.13918,1395.75513,15.310337,50,10579.26557,18.23612,580.12689,15.277404,48,5460.64428,12.50742,436.59232,15.404786,1.133,0.0,4.0,0.0,3.0,0,-0.127382,-0.032933,-0.094449,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,220.99662840408,-71.72096033822,19.36698237768,-38.8029085107,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,5116584064300345984,0.98,5116584064300345984,14544.27,244.76,8.030866,0.023112,14232.56,235.05,8.029871,0.029303,73.39031010474105,3.691904279362952,0.813086695927256,13888.01059441284,8.031226879110593,9.797029439440884,5.081684974673866,3,7,,
81,139,WD2328p107_b_2002_09_30T02_49_17_all.dat.gz,38.84279788533839,1.9811891612533152,3.0114254844708253,13499.998526582944,7.583211150974153,2490,1354,1.318967,-117.105143,WD2328+107,352.673625,11.035111111,1636148068921376768,Gaia DR3 2762605088857836288,2762605088857836288,234419672,2016.0,352.67329271535,0.1146,11.03494417914,0.0954,10.1724,0.1338,76.0525,82.627,-71.695,0.147,-41.074,0.122,0.155,0.2502,-0.1768,-0.0136,-0.2053,0.0436,0.348,-0.0666,-0.147,0.2381,198,0,197,1,36.7887,3072.6804,0.876,94.8406,31,0,1.815,,,,,,,,23,16,0.214525,28,8,0,0.08,66.385,0,0,3.376,0.213,0.295,0.289,0.611,-82.309,-19.432,-52.087,22.351,0,239,11365.59354,8.38666,1355.19873,15.548387,26,8826.83883,18.18951,485.27084,15.47403,24,4173.48477,16.10364,259.164,15.696649,1.144,0.0,0.0,0.0,0.0,0,-0.222619,-0.074357,-0.148262,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,93.09108556422,-47.10466480379,357.72333401331,13.02653951757,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2762605088857836288,0.99,2762605088857836288,17876.25,472.05,7.695719,0.041521,18302.19,589.81,7.82111,0.063449,33.65766034145045,1.6423093070099632,2.553756489958684,9651.093525178148,8.08849816812421,-5.18513754388794,2.573381112963869,5,1,,
82,140,WD0016m258_a_2000_09_16T03_01_09_all.dat.gz,45.75314780359453,3.1537338704867643,3.4097877108763743,9936.999952935175,8.358384934636108,668,500,1.192461,-171.463724,WD0016-258,4.685375,-25.611833333,1636148068921376768,Gaia DR3 2323704339384503040,2323704339384503040,1077481399,2016.0,4.68532047472,0.0373,-25.61216090269,0.0313,16.3232,0.0446,366.3058,73.914,-8.633,0.044,-73.408,0.036,0.0285,0.2868,0.3553,-0.1901,-0.0627,-0.1853,0.2369,0.1175,-0.1366,0.0729,238,0,238,0,0.4804,262.8804,0.029,0.084,31,0,1.729,,,,,,,,27,16,0.062995,36,9,0,0.064,58.529,0,0,1.021,0.278,0.214,0.163,0.632,-46.69,-26.669,47.882,13.368,0,306,8382.73419,6.94757,1206.5708,15.878902,36,5856.06721,12.91141,453.55768,15.919527,35,3656.85727,13.56294,269.62137,15.840125,1.135,0.0,0.0,0.0,0.0,0,0.079402,0.040625,0.038777,,,,,,,,,,,,,,,,,,,,,VARIABLE,42.79016358692,-82.52270544193,353.37582180369,-25.20800690874,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2323704339384503040,0.99,2323704339384503040,10701.85,125.52,7.978578,0.027132,10546.74,133.3,7.872103,0.029331,56.29759482488009,3.02837061125878,1.7376652995100863,11192.48279466436,8.420320111300924,10.544447021285563,4.372306700700593,1,5,1.922365826031137e+16,6839701100273229.0
83,142,WD1500m170_a_2000_06_08T02_47_45_all.dat.gz,5.592377714954918,4.076832975075084,2.438417824415517,29186.48634151176,8.810422519347192,1557,1056,0.700513,-167.724395,WD1500-170,225.81008333,-17.19875,1636148068921376768,Gaia DR3 6305900675097580800,6305900675097580800,1552358095,2016.0,225.8100400214,0.0443,-17.19894013805,0.0354,7.9522,0.0477,166.5971,45.684,-11.911,0.057,-44.104,0.045,-0.0206,-0.2082,-0.1523,-0.1909,0.0123,-0.1801,0.0793,-0.3069,0.1474,-0.1346,204,0,203,1,2.0301,476.3335,0.276,12.2538,31,0,1.861,,,,,,,,23,15,0.081014,26,10,0,0.054,80.154,0,0,1.102,0.188,0.185,0.261,0.879,-133.636,8.096,-6.52,-29.304,0,216,14587.26634,10.71778,1361.03455,15.277432,24,11951.72647,37.0752,322.36441,15.144965,23,4837.75329,9.5034,509.05505,15.536286,1.151,0.0,1.0,0.0,0.0,0,-0.391321,-0.132467,-0.258854,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,342.50483660001,35.35210894934,228.25083384354,0.06730303117,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,6305900675097580800,1.0,6305900675097580800,30381.79,967.45,7.852277,0.051106,37975.05,1232.89,7.984311,0.042297,3.235874099942869,1.6843539600828208,2.385308763142514,8559.327727426713,7.999997749645957,-2.3565036150120493,4.411078708151357,8,2,,
84,144,WD1834m781_b_2000_07_13T05_04_46_all.dat.gz,85.69022150209105,2.1396751995144783,3.18678492194104,13499.994409669916,7.499863390421998,1879,1149,5.342952,157.907826,WD1834-781,280.60516667,-78.084777778,1636148068921376768,Gaia DR3 6364918198670588928,6364918198670588928,449014153,2016.0,280.60787053009,0.0229,-78.08615295192,0.0254,12.0845,0.0304,397.4846,336.565,126.478,0.027,-311.896,0.032,0.0714,-0.1373,-0.1662,-0.1516,-0.2227,-0.0884,-0.1507,-0.1778,0.1017,-0.0244,417,9,416,1,1.8767,663.2449,0.185,6.4387,31,0,1.81,,,,,,,,48,30,0.044505,55,23,0,0.02,174.29,0,0,1.065,,,,,,,,,0,460,13026.35839,7.58944,1716.37952,15.40031,50,10034.34721,21.28625,471.40036,15.33482,50,4730.36769,7.92237,597.09027,15.560658,1.133,0.0,0.0,0.0,0.0,0,-0.225839,-0.06549,-0.160349,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,316.20428145411,-26.03646827864,273.77882817557,-54.78607708431,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,6364918198670588928,1.0,6364918198670588928,17855.04,383.4,7.866566,0.029517,18399.23,504.37,8.002697,0.039575,70.62075419762095,1.8971851592247544,3.266836540260529,11254.196309054914,8.499959578533508,-15.069467304470095,2.8596366006540026,5,2,,
85,145,WD1932m136_b_2000_05_24T09_11_53_all.dat.gz,-25.089605630657527,3.4053609473498643,3.4287361532230136,12999.957014615384,7.217570184161595,2133,1172,2.088156,-163.985198,WD1932-136,293.92475,-13.501944444,1636148068921376768,Gaia DR3 4183272552601606400,4183272552601606400,387872526,2016.0,293.92458542547,0.0477,-13.50250197604,0.0414,9.5404,0.0527,180.8802,129.356,-36.238,0.061,-124.177,0.048,0.229,0.078,-0.3358,-0.2479,-0.3594,-0.215,-0.1718,-0.0663,-0.1234,0.1859,205,0,204,1,0.8047,261.4495,0.17,2.3365,31,0,1.797,,,,,,,,24,16,0.08906,25,9,0,0.196,80.97,2,0,1.039,0.291,0.251,0.463,0.785,-109.036,-16.716,-38.475,37.118,0,204,7614.77402,8.45727,900.3822,15.983224,23,5750.91792,20.31352,283.10785,15.939199,20,2835.24193,10.02761,282.74353,16.116421,1.128,0.0,1.0,0.0,1.0,0,-0.177221,-0.044024,-0.133197,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,25.60478269772,-15.81640593594,293.46626835649,8.0090230748,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,4183272552601606400,1.0,4183272552601606400,16650.55,442.39,7.80007,0.040559,16948.75,561.57,7.905827,0.059028,-56.72574123487279,3.429144506074614,3.197968368631737,11593.755498302138,8.48523774259565,-31.636135604215266,4.832754413921451,4,2,,
86,147,HS1432p1441_a_2001_08_21T00_15_47_all.dat.gz,84.99831309171996,3.387558589057747,3.866305320818918,13062.43344647613,7.375590232988725,491,391,2.450687,165.008141,HS1432+1441,218.83683333,14.478166667,1636148068921376768,Gaia DR3 1227992486355023616,1227992486355023616,1657303425,2016.0,218.83701520189,0.0378,14.47750909138,0.04,8.6413,0.0494,174.8631,151.107,35.763,0.053,-146.814,0.053,-0.1336,-0.1295,-0.1371,-0.0305,-0.06,-0.0461,-0.1745,0.0816,-0.0127,-0.0482,291,0,291,0,0.5669,344.4215,0.124,0.9717,31,0,1.793,,,,,,,,33,16,0.075151,33,18,0,0.018,90.355,0,0,1.023,0.141,0.174,0.082,0.778,-3.107,56.482,57.514,-28.489,0,289,5161.35037,4.43876,1162.79199,16.405458,32,3913.02985,11.52438,339.54358,16.35726,32,1927.22097,14.38697,133.95604,16.535566,1.132,0.0,2.0,0.0,2.0,0,-0.178307,-0.048199,-0.130108,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,10.57870916179,62.70525751531,211.24925879471,28.0926249864,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,1227992486355023616,1.0,1227992486355023616,16027.03,527.3,7.906553,0.04936,15631.48,571.86,7.931211,0.069025,32.95094487619867,3.175750429473295,6.779347571427182,11986.032906186068,8.000000581187699,-52.047368215521296,4.643376356122636,4,3,,
87,148,HE0255m1100_a_2001_02_09T00_38_09_all.dat.gz,6.344788780002142,4.9482510528230845,4.600017494891939,13500.075627528711,7.591314859384004,77,57,0.497706,-154.034828,HE0255-1100,44.590708333,-10.807361111,1636148068921376768,Gaia DR3 5160899536860481664,5160899536860481664,1577898601,2016.0,44.59064670999,0.0587,-10.80748540757,0.0572,6.9453,0.0709,97.9506,35.308,-17.759,0.068,-30.517,0.071,-0.1477,0.3508,-0.1604,0.1717,-0.3029,0.1459,-0.1107,0.0363,0.0596,0.0967,152,0,152,0,0.723,193.4176,0.174,1.3943,31,0,1.824,,,,,,,,18,13,0.101874,18,8,0,0.017,133.496,0,0,1.04,0.371,0.034,0.227,0.799,-96.222,30.075,-58.865,26.361,0,147,4963.88751,8.13041,610.53333,16.447811,14,3903.06244,16.92811,230.56696,16.360029,13,1743.31238,8.20191,212.54959,16.644457,1.137,0.0,1.0,0.0,0.0,0,-0.284428,-0.087782,-0.196646,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,190.42432336527,-55.99945706294,38.58418590021,-26.50895726429,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,5160899536860481664,1.0,5160899536860481664,21011.15,736.24,7.959382,0.055323,22952.27,1943.48,8.108387,0.049901,3.198479226474664,3.867760204053884,4.1689627576888695,9824.676167146392,7.371170968882166,-3.146309553527478,6.28050614821988,7,5,,
88,150,WD2336p063_b_2002_09_30T02_35_12_all.dat.gz,38.981364080522255,2.1981807889304577,3.220500178260645,13936.226505354369,7.842289638402253,2508,1368,1.094322,83.673815,WD2336+063,354.74216667,6.5917222222,1636148068921376768,Gaia DR3 2756675044691990272,2756675044691990272,648537974,2016.0,354.74247080795,0.0437,6.59175571705,0.0342,14.2111,0.0474,299.6906,69.967,69.588,0.077,7.265,0.038,0.1056,0.0127,0.0775,-0.1663,-0.0551,-0.2889,0.3143,-0.1286,-0.1032,0.0076,180,0,180,0,0.5796,237.2463,0.139,2.0519,31,0,1.794,,,,,,,,21,14,0.107211,27,6,0,0.062,58.444,2,0,1.029,0.042,0.383,0.142,0.491,-64.707,-15.279,-34.684,21.595,0,217,10889.40151,10.21906,1065.5968,15.594857,26,8297.39131,24.16142,343.41483,15.541188,25,4050.75452,14.53555,278.67917,15.729055,1.134,0.0,0.0,0.0,0.0,0,-0.187867,-0.053669,-0.134198,,,,,,,,,,,,,,,,,,,,,VARIABLE,92.82224641772,-51.99243795922,357.80861560532,8.13638283157,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,2756675044691990272,0.99,2756675044691990272,16722.44,416.82,8.146061,0.033025,16522.22,518.04,8.203893,0.050637,30.62906252484707,2.218831261127664,3.649945796880871,14253.353412763405,8.570326421786291,-8.352301555675187,3.1233333069303235,4,8,,
89,153,HE0403m4129_a_2000_07_15T10_03_01_all.dat.gz,6.193393842074101,3.357999753805125,3.346661051856724,13296.141813636148,7.779382439644924,127,105,0.325888,-71.571922,HE0403-4129,61.375375,-41.352527778,1636148068921376768,Gaia DR3 4842194473663089920,4842194473663089920,741807274,2016.0,61.37526059055,0.0346,-41.35249916189,0.0349,6.8829,0.0398,173.0181,20.407,-19.306,0.046,6.61,0.045,-0.0054,0.2016,0.2062,-0.0219,-0.0119,0.0132,-0.23,0.0666,-0.0232,-0.0822,385,0,384,1,1.3196,540.0114,0.21,3.595,31,0,1.839,,,,,,,,44,27,0.065804,49,14,0,0.036,150.684,0,0,1.047,0.244,0.042,0.036,0.252,-73.935,65.664,-7.49,24.547,0,415,5741.40783,3.9505,1453.33667,16.289822,43,4565.37085,16.47196,277.16022,16.189852,40,1969.3392,10.23897,192.3376,16.512094,1.138,0.0,2.0,0.0,2.0,0,-0.322243,-0.09997,-0.222273,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,245.6498748555,-48.05678414902,43.53905824182,-60.25828899517,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,5e-05,,,,,,,,,,,,,,,,,,,,,,,4842194473663089920,1.0,4842194473663089920,22695.7,792.41,7.944021,0.050209,26752.34,1197.73,8.077512,0.0423,19.28289577324895,2.941189338383293,2.46641602828513,9695.630842256329,8.216653960354419,13.089501931174848,4.463939635655351,7,4,2.0355357732887133e+17,7996186009380980.0
