Name,GaiaDR2,SPYTeff,SPYlogg,Rem,FileName,jul_date,obsname,SOURCE_ID,r_med_geo,GaiaEDR3,TeffH,e_TeffH,loggH,e_loggH
WD1531+184,1209640499120458752,13910,7.76,,WD1531p184_a_2002_06_18T01_44_31_all.dat.gz,2452443.57258475991,wd1531+184_2452443_57258475991,1209640499120458752,87.39192,1209640499120458752,12399.66,227.84,7.932585,0.025916
WD1532+033,4427107020039299968,61907,7.76,,WD1532p033_a_2001_06_29T00_41_40_all.dat.gz,2452089.52893964015,wd1532+033_2452089_52893964015,4427107020039299968,260.49393,4427107020039299968,52004.48,7635.14,7.785056,0.100447
WD1532+033,4427107020039299968,61907,7.76,,WD1532p033_b_2001_07_26T00_04_33_all.dat.gz,2452116.50316091022,wd1532+033_2452116_50316091022,4427107020039299968,260.49393,4427107020039299968,52004.48,7635.14,7.785056,0.100447
WD1537-152,6265082680310200448,16954,7.94,,WD1537m152_a_2000_07_02T02_51_48_all.dat.gz,2451727.61930795992,wd1537-152_2451727_61930795992,6265082680310200448,87.833954,6265082680310200448,16363.08,405.09,8.015453,0.03521
WD1537-152,6265082680310200448,16954,7.94,,WD1537m152_b_2000_07_06T03_30_49_all.dat.gz,2451731.64640050009,wd1537-152_2451731_64640050009,6265082680310200448,87.833954,6265082680310200448,16363.08,405.09,8.015453,0.03521
WD1543-366,6009760034351291904,42701,8.97,,WD1543m366_a_2000_07_06T04_13_17_all.dat.gz,2451731.67589813983,wd1543-366_2451731_67589813983,6009760034351291904,88.5943,6009760034351291904,40212.47,3367.79,8.868791,0.053891
WD1543-366,6009760034351291904,42701,8.97,,WD1543m366_b_2000_07_14T03_41_45_all.dat.gz,2451739.6540035801,wd1543-366_2451739_6540035801,6009760034351291904,88.5943,6009760034351291904,40212.47,3367.79,8.868791,0.053891
WD1544-377,6009537829925128064,10525,7.83,,WD1544m377_a_2000_07_14T03_55_56_all.dat.gz,2451739.6638469398,wd1544-377_2451739_6638469398,6009537829925128064,15.213354,6009537829925128064,10391.7,89.54,8.024712,0.017972
WD1544-377,6009537829925128064,10525,7.83,,WD1544m377_b_2003_05_12T06_43_07_all.dat.gz,2452771.77995079989,wd1544-377_2452771_77995079989,6009537829925128064,15.213354,6009537829925128064,10391.7,89.54,8.024712,0.017972
WD1547+015,4423116892346484480,76588,7.5,,WD1547p015_a_2001_07_26T00_18_40_all.dat.gz,2452116.51296659,wd1547+015_2452116_51296659,4423116892346484480,273.99176,4423116892346484480,52103.73,7252.09,7.642337,0.097729
WD1547+015,4423116892346484480,76588,7.5,,WD1547p015_b_2001_06_29T00_57_15_all.dat.gz,2452089.53975897981,wd1547+015_2452089_53975897981,4423116892346484480,273.99176,4423116892346484480,52103.73,7252.09,7.642337,0.097729
WD1547+057,4426435871273922560,24355,8.36,,WD1547p057_a_2001_06_28T01_34_50_all.dat.gz,2452088.56586770993,wd1547+057_2452088_56586770993,4426435871273922560,88.236435,4426435871273922560,22772.55,620.37,8.383008,0.036177
WD1547+057,4426435871273922560,24355,8.36,,WD1547p057_b_2001_06_29T01_16_11_all.dat.gz,2452089.55291486019,wd1547+057_2452089_55291486019,4426435871273922560,88.236435,4426435871273922560,22772.55,620.37,8.383008,0.036177
WD1548+149,1192764133804981376,21452,7.86,,WD1548p149_a_2001_03_11T06_23_19_all.dat.gz,2451979.76620048005,wd1548+149_2451979_76620048005,1192764133804981376,78.07116,1192764133804981376,21598.14,486.36,7.99031,0.031103
WD1548+149,1192764133804981376,21452,7.86,,WD1548p149_b_2001_05_04T03_22_28_all.dat.gz,2452033.64061265998,wd1548+149_2452033_64061265998,1192764133804981376,78.07116,1192764133804981376,21598.14,486.36,7.99031,0.031103
WD1550+183,1202826348825240832,14860,8.25,,WD1550p183_a_2002_04_23T08_43_13_all.dat.gz,2452387.86335230991,wd1550+183_2452387_86335230991,1202826348825240832,36.836517,1202826348825240832,14811.49,217.14,8.404162,0.016248
WD1550+183,1202826348825240832,14860,8.25,,WD1550p183_b_2003_08_11T01_03_06_all.dat.gz,2452862.54382300982,wd1550+183_2452862_54382300982,1202826348825240832,36.836517,1202826348825240832,14811.49,217.14,8.404162,0.016248
WD1555-089,4347700805681797120,14531,7.94,,WD1555m089_a_2000_07_15T03_52_25_all.dat.gz,2451740.66141162999,wd1555-089_2451740_66141162999,4347700805681797120,52.081017,4347700805681797120,14404.93,238.02,7.953626,0.022529
WD1555-089,4347700805681797120,14531,7.94,,WD1555m089_b_2000_07_18T04_09_55_all.dat.gz,2451743.67356179981,wd1555-089_2451743_67356179981,4347700805681797120,52.081017,4347700805681797120,14404.93,238.02,7.953626,0.022529
WD1609+044,4437271867601913472,29593,7.79,,WD1609p044_a_2001_06_29T01_31_09_all.dat.gz,2452089.56330962991,wd1609+044_2452089_56330962991,4437271867601913472,116.50219,4437271867601913472,30358.05,882.95,7.910958,0.046543
WD1609+044,4437271867601913472,29593,7.79,,WD1609p044_b_2001_07_27T00_21_43_all.dat.gz,2452117.51509218989,wd1609+044_2452117_51509218989,4437271867601913472,116.50219,4437271867601913472,30358.05,882.95,7.910958,0.046543
WD1609+135,4458207634145130368,9227,8.29,,WD1609p135_a_2000_06_06T06_01_01_all.dat.gz,2451701.75070959004,wd1609+135_2451701_75070959004,4458207634145130368,22.253124,4458207634145130368,9234.69,89.49,8.552291,0.018862
WD1609+135,4458207634145130368,9227,8.29,,WD1609p135_b_2000_06_10T05_22_41_all.dat.gz,2451705.7240933599,wd1609+135_2451705_7240933599,4458207634145130368,22.253124,4458207634145130368,9234.69,89.49,8.552291,0.018862
WD1614-128,4330093466990008448,16293,7.75,,WD1614m128_a_2000_06_06T06_16_47_all.dat.gz,2451701.76166424993,wd1614-128_2451701_76166424993,4330093466990008448,64.37862,4330093466990008448,16098.61,326.34,7.860724,0.028645
WD1614-128,4330093466990008448,16293,7.75,,WD1614m128_b_2000_06_08T02_21_04_all.dat.gz,2451703.5979667902,wd1614-128_2451703_5979667902,4330093466990008448,64.37862,4330093466990008448,16098.61,326.34,7.860724,0.028645
WD1614+136,4463466804419970304,22015,7.21,,WD1614p136_a_2001_07_26T02_05_57_all.dat.gz,2452116.58747181995,wd1614+136_2452116_58747181995,4463466804419970304,140.43352,4463466804419970304,22386.85,529.05,7.341421,0.025779
WD1614+136,4463466804419970304,22015,7.21,,WD1614p136_b_2001_07_27T00_37_31_all.dat.gz,2452117.52605928015,wd1614+136_2452117_52605928015,4463466804419970304,140.43352,4463466804419970304,22386.85,529.05,7.341421,0.025779
WD1614+160,4465105351622152704,17961,7.82,,WD1614p160_a_2002_06_18T02_28_34_all.dat.gz,2452443.60317897005,wd1614+160_2452443_60317897005,4465105351622152704,82.60409,4465105351622152704,17912.72,412.21,7.947568,0.032194
WD1614+160,4465105351622152704,17961,7.82,,WD1614p160_b_2003_08_11T01_12_26_all.dat.gz,2452862.55030860007,wd1614+160_2452862_55030860007,4465105351622152704,82.60409,4465105351622152704,17912.72,412.21,7.947568,0.032194
WD1615-154,4328293291578459392,29465,8.03,,WD1615m154_a_2000_06_06T06_26_14_all.dat.gz,2451701.76822227007,wd1615-154_2451701_76822227007,4328293291578459392,46.56761,4328293291578459392,29862.14,757.33,8.051753,0.03691
WD1615-154,4328293291578459392,29465,8.03,,WD1615m154_b_2000_06_08T02_11_10_all.dat.gz,2451703.59109462006,wd1615-154_2451703_59109462006,4328293291578459392,46.56761,4328293291578459392,29862.14,757.33,8.051753,0.03691
WD1619+123,4460086458999242368,16853,7.68,,WD1619p123_a_2002_08_04T02_44_34_all.dat.gz,2452490.6142847701,wd1619+123_2452490_6142847701,4460086458999242368,55.739975,4460086458999242368,16976.93,326.45,7.868748,0.025622
WD1619+123,4460086458999242368,16853,7.68,,WD1619p123_b_2003_07_19T03_55_58_all.dat.gz,2452839.66387519008,wd1619+123_2452839_66387519008,4460086458999242368,55.739975,4460086458999242368,16976.93,326.45,7.868748,0.025622
WD1620-391,6018034958869558912,24677,7.93,,WD1620m391_a_2002_04_22T04_53_28_all.dat.gz,2452386.7038000999,wd1620-391_2452386_7038000999,6018034958869558912,12.901904,6018034958869558912,24073.41,487.71,8.005036,0.025859
WD1620-391,6018034958869558912,24677,7.93,,WD1620m391_b_2003_05_12T07_02_53_all.dat.gz,2452771.79367082007,wd1620-391_2452771_79367082007,6018034958869558912,12.901904,6018034958869558912,24073.41,487.71,8.005036,0.025859
WD1625+093,4452521234885949184,6410,7.4,,WD1625p093_a_2000_06_10T05_37_54_all.dat.gz,2451705.73466173001,wd1625+093_2451705_73466173001,4452521234885949184,25.067389,4452521234885949184,6799.59,47.09,8.338918,0.017023
WD1625+093,4452521234885949184,6410,7.4,,WD1625p093_b_2000_07_05T04_09_46_all.dat.gz,2451730.67345004017,wd1625+093_2451730_67345004017,4452521234885949184,25.067389,4452521234885949184,6799.59,47.09,8.338918,0.017023
WD1636+057,4435778215414219520,8442,8.18,,WD1636p057_a_2000_06_10T05_55_20_all.dat.gz,2451705.74676547013,wd1636+057_2451705_74676547013,4435778215414219520,36.010494,4435778215414219520,8495.94,106.46,8.515178,0.026553
WD1636+057,4435778215414219520,8442,8.18,,WD1636p057_b_2000_07_06T03_44_20_all.dat.gz,2451731.65579192992,wd1636+057_2451731_65579192992,4435778215414219520,36.010494,4435778215414219520,8495.94,106.46,8.515178,0.026553
WD1640+113,4447202622266019072,19718,7.85,,WD1640p113_a_2001_07_18T00_55_06_all.dat.gz,2452108.53827526979,wd1640+113_2452108_53827526979,4447202622266019072,113.42659,4447202622266019072,20650.88,555.75,8.021066,0.038214
WD1640+113,4447202622266019072,19718,7.85,,WD1640p113_b_2001_07_26T00_42_44_all.dat.gz,2452116.52968544001,wd1640+113_2452116_52968544001,4447202622266019072,113.42659,4447202622266019072,20650.88,555.75,8.021066,0.038214
WD1655+215,4565048312887877888,9173,7.76,,WD1655p215_a_2002_09_04T00_51_20_all.dat.gz,2452521.53565503005,wd1655+215_2452521_53565503005,4565048312887877888,20.978216,4565048312887877888,9205.7,74.28,8.008718,0.019641
WD1655+215,4565048312887877888,9173,7.76,,WD1655p215_b_2002_09_23T23_45_56_all.dat.gz,2452541.49023415986,wd1655+215_2452541_49023415986,4565048312887877888,20.978216,4565048312887877888,9205.7,74.28,8.008718,0.019641
WD1716+020,4387171623850187648,13787,7.64,,WD1716p020_a_2002_04_23T09_03_23_all.dat.gz,2452387.87735906988,wd1716+020_2452387_87735906988,4387171623850187648,38.10532,4387171623850187648,12683.29,184.96,7.910213,0.015423
WD1716+020,4387171623850187648,13787,7.64,,WD1716p020_b_2003_06_25T05_04_49_all.dat.gz,2452815.71168411989,wd1716+020_2452815_71168411989,4387171623850187648,38.10532,4387171623850187648,12683.29,184.96,7.910213,0.015423
WD1733-544,5921433963191695872,6187,7.18,,WD1733m544_a_2000_07_05T04_37_22_all.dat.gz,2451730.69262547977,wd1733-544_2451730_69262547977,5921433963191695872,20.22026,5921433963191695872,6567.36,81.57,8.272312,0.031416
WD1733-544,5921433963191695872,6187,7.18,,WD1733m544_b_2000_07_06T03_59_06_all.dat.gz,2451731.66605215007,wd1733-544_2451731_66605215007,5921433963191695872,20.22026,5921433963191695872,6567.36,81.57,8.272312,0.031416
WD1736+052,4485626636646013696,8830,7.8,,WD1736p052_a_2000_05_24T09_40_31_all.dat.gz,2451688.90314210998,wd1736+052_2451688_90314210998,4485626636646013696,45.387432,4485626636646013696,8904.93,81.96,7.997565,0.025173
WD1736+052,4485626636646013696,8830,7.8,,WD1736p052_b_2000_06_01T07_01_24_all.dat.gz,2451696.79264185019,wd1736+052_2451696_79264185019,4485626636646013696,45.387432,4485626636646013696,8904.93,81.96,7.997565,0.025173
WD1736+052,4485626636646013696,8830,7.8,,WD1736p052_b_2000_07_05T04_22_56_all.dat.gz,2451730.68259660015,wd1736+052_2451730_68259660015,4485626636646013696,45.387432,4485626636646013696,8904.93,81.96,7.997565,0.025173
WD1755+194,4551645369227445888,24439,7.8,,WD1755p194_a_2002_06_18T03_26_59_all.dat.gz,2452443.64374219999,wd1755+194_2452443_64374219999,4551645369227445888,135.91823,4551645369227445888,23892.19,633.97,7.852797,0.040805
WD1755+194,4551645369227445888,24439,7.8,,WD1755p194_b_2002_09_19T00_21_28_all.dat.gz,2452536.51491048979,wd1755+194_2452536_51491048979,4551645369227445888,135.91823,4551645369227445888,23892.19,633.97,7.852797,0.040805
WD1755+194,4551645369227445888,24439,7.8,,WD1755p194_b_2003_03_22T09_22_10_all.dat.gz,2452720.89040018013,wd1755+194_2452720_89040018013,4551645369227445888,135.91823,4551645369227445888,23892.19,633.97,7.852797,0.040805
WD1802+213,4576304838064664064,16787,7.64,,WD1802p213_a_2002_07_10T05_04_41_all.dat.gz,2452465.71159499977,wd1802+213_2452465_71159499977,4576304838064664064,86.9429,4576304838064664064,15003.45,276.61,7.803242,0.028398
WD1802+213,4576304838064664064,16787,7.64,,WD1802p213_b_2002_07_27T05_00_06_all.dat.gz,2452482.70841052989,wd1802+213_2452482_70841052989,4576304838064664064,86.9429,4576304838064664064,15003.45,276.61,7.803242,0.028398
WD1826-045,4257461275049675008,9035,7.72,,WD1826m045_a_2002_04_23T09_12_21_all.dat.gz,2452387.88358567003,wd1826-045_2452387_88358567003,4257461275049675008,25.776247,4257461275049675008,8992.33,78.54,7.961375,0.022918
WD1834-781,6364918198670588928,17723,7.77,,WD1834m781_a_2000_07_06T04_36_52_all.dat.gz,2451731.69227610994,wd1834-781_2451731_69227610994,6364918198670588928,82.59225,6364918198670588928,17855.04,383.4,7.866566,0.029517
WD1834-781,6364918198670588928,17723,7.77,,WD1834m781_b_2000_07_13T05_04_46_all.dat.gz,2451738.7116510598,wd1834-781_2451738_7116510598,6364918198670588928,82.59225,6364918198670588928,17855.04,383.4,7.866566,0.029517
WD1840+042,4280632829779587072,8766,7.86,,WD1840p042_a_2002_04_23T09_21_04_all.dat.gz,2452387.8896379699,wd1840+042_2452387_8896379699,4280632829779587072,24.861355,4280632829779587072,8796.73,80.96,8.106342,0.021898
WD1840+042,4280632829779587072,8766,7.86,,WD1840p042_b_2003_06_25T05_30_21_all.dat.gz,2452815.72941682022,wd1840+042_2452815_72941682022,4280632829779587072,24.861355,4280632829779587072,8796.73,80.96,8.106342,0.021898
WD1844-223,4078868662206175744,32443,7.99,,WD1844m223_a_2001_03_13T09_06_05_all.dat.gz,2451981.87923143012,wd1847-223j_2451981_87923143012,4078868662206175744,50.36093,4078868662206175744,30731.87,902.27,8.167548,0.041085
WD1844-223,4078868662206175744,32443,7.99,,WD1844m223_b_2001_05_04T08_09_22_all.dat.gz,2452033.83984716004,wd1847-223j_2452033_83984716004,4078868662206175744,50.36093,4078868662206175744,30731.87,902.27,8.167548,0.041085
WD1857+119,4313658585693385984,9821,7.74,,WD1857p119_a_2000_05_17T05_16_51_all.dat.gz,2451681.72004551999,wd1857+119_2451681_72004551999,4313658585693385984,49.260212,4313658585693385984,9792.1,94.72,7.893192,0.02602
WD1857+119,4313658585693385984,9821,7.74,,WD1857p119_a_2000_05_26T09_12_01_all.dat.gz,2451690.88334839977,wd1857+119_2451690_88334839977,4313658585693385984,49.260212,4313658585693385984,9792.1,94.72,7.893192,0.02602
WD1857+119,4313658585693385984,9821,7.74,,WD1857p119_b_2000_05_18T09_27_34_all.dat.gz,2451682.89414560003,wd1857+119_2451682_89414560003,4313658585693385984,49.260212,4313658585693385984,9792.1,94.72,7.893192,0.02602
WD1911+135,4320094439580536320,14004,7.86,,WD1911p135_a_2000_05_17T05_29_58_all.dat.gz,2451681.72915170994,wd1911+135_2451681_72915170994,4320094439580536320,33.701427,4320094439580536320,13754.77,179.55,7.981433,0.016608
WD1911+135,4320094439580536320,14004,7.86,,WD1911p135_b_2000_05_18T09_42_25_all.dat.gz,2451682.90445753001,wd1911+135_2451682_90445753001,4320094439580536320,33.701427,4320094439580536320,13754.77,179.55,7.981433,0.016608
WD1914-598,6446197877766956800,19756,7.84,,WD1914m598_a_2001_05_04T08_53_48_all.dat.gz,2452033.87069618003,wd1914-598_2452033_87069618003,6446197877766956800,52.470703,6446197877766956800,18877.81,391.9,7.918444,0.027376
WD1914-598,6446197877766956800,19756,7.84,,WD1914m598_b_2001_06_05T07_52_51_all.dat.gz,2452065.82837411994,wd1914-598_2452065_82837411994,6446197877766956800,52.470703,6446197877766956800,18877.81,391.9,7.918444,0.027376
WD1914+094,4309015794737134080,32525,7.85,,WD1914p094_a_2000_05_25T09_50_39_all.dat.gz,2451689.91018453985,wd1914+094_2451689_91018453985,4309015794737134080,140.07596,4309015794737134080,32153.41,1114.48,7.887225,0.052827
WD1914+094,4309015794737134080,32525,7.85,,WD1914p094_b_2000_05_26T09_26_06_all.dat.gz,2451690.89312836993,wd1914+094_2451690_89312836993,4309015794737134080,140.07596,4309015794737134080,32153.41,1114.48,7.887225,0.052827
WD1914+094,4309015794737134080,32525,7.85,,WD1914p094_c_2001_05_04T08_38_10_all.dat.gz,2452033.85984183988,wd1914+094_2452033_85984183988,4309015794737134080,140.07596,4309015794737134080,32153.41,1114.48,7.887225,0.052827
WD1914+094,4309015794737134080,32525,7.85,,WD1914p094_d_2001_06_05T07_36_27_all.dat.gz,2452065.81697935006,wd1914+094_2452065_81697935006,4309015794737134080,140.07596,4309015794737134080,32153.41,1114.48,7.887225,0.052827
WD1918+110,4309653752003973760,19268,7.81,,WD1918p110_a_2000_05_23T09_38_12_all.dat.gz,2451687.90152810002,wd1918+110_2451687_90152810002,4309653752005719424,121.96908,4309653752005719424,19784.6,556.38,7.911275,0.043137
WD1918+110,4309653752003973760,19268,7.81,,WD1918p110_b_2000_05_24T08_57_55_all.dat.gz,2451688.87355678016,wd1918+110_2451688_87355678016,4309653752005719424,121.96908,4309653752005719424,19784.6,556.38,7.911275,0.043137
WD1919+145,4319908862597055232,15252,8.01,,WD1919p145_a_2002_06_01T09_53_45_all.dat.gz,2452426.91232948005,wd1919+145_2452426_91232948005,4319908862597055232,19.86304,4319908862597055232,15161.22,227.24,8.149865,0.018109
WD1919+145,4319908862597055232,15252,8.01,,WD1919p145_b_2003_05_06T09_34_48_all.dat.gz,2452765.89917272981,wd1919+145_2452765_89917272981,4319908862597055232,19.86304,4319908862597055232,15161.22,227.24,8.149865,0.018109
WD1932-136,4183272552601606400,16931,7.73,,WD1932m136_a_2000_05_23T09_52_28_all.dat.gz,2451687.91144222999,wd1932-136_2451687_91144222999,4183272552601606400,104.356094,4183272552601606400,16650.55,442.39,7.80007,0.040559
WD1932-136,4183272552601606400,16931,7.73,,WD1932m136_b_2000_05_24T09_11_53_all.dat.gz,2451688.88325501978,wd1932-136_2451688_88325501978,4183272552601606400,104.356094,4183272552601606400,16650.55,442.39,7.80007,0.040559
WD1943+163,1820678800523761152,19763,7.79,,WD1943p163_a_2002_07_10T05_35_16_all.dat.gz,2452465.73282514,wd1943+163_2452465_73282514,1820678800528443776,46.708164,1820678800528443776,16125.31,548.69,7.671476,0.033291
WD1943+163,1820678800523761152,19763,7.79,,WD1943p163_b_2002_07_27T05_28_51_all.dat.gz,2452482.7283735699,wd1943+163_2452482_7283735699,1820678800528443776,46.708164,1820678800528443776,16125.31,548.69,7.671476,0.033291
WD1948-389,6690659513515872000,37199,7.75,,WD1948m389_a_2001_05_04T09_16_13_all.dat.gz,2452033.88626217982,wd1948-389_2452033_88626217982,6690659513515872000,104.48147,6690659513515872000,34584.25,1640.08,7.887067,0.05785
WD1948-389,6690659513515872000,37199,7.75,,WD1948m389_b_2001_06_05T08_30_19_all.dat.gz,2452065.85439427989,wd1948-389_2452065_85439427989,6690659513515872000,104.48147,6690659513515872000,34584.25,1640.08,7.887067,0.05785
WD1950-432,6685284241684914688,40835,7.6,,WD1950m432_a_2001_05_04T09_27_28_all.dat.gz,2452033.89408147009,wd1950-432_2452033_89408147009,6685284241684914688,142.09369,6685284241684914688,36340.91,2026.43,7.772819,0.060442
WD1950-432,6685284241684914688,40835,7.6,,WD1950m432_b_2001_06_05T08_39_56_all.dat.gz,2452065.86107508,wd1950-432_2452065_86107508,6685284241684914688,142.09369,6685284241684914688,36340.91,2026.43,7.772819,0.060442
WD1952-206,6865430941202657408,13814,7.81,,WD1952m206_a_2000_07_06T05_09_29_all.dat.gz,2451731.71492382977,wd1952-206_2451731_71492382977,6865430941202657408,57.240585,6865430941202657408,14578.47,261.62,7.956246,0.024427
WD1952-206,6865430941202657408,13814,7.81,,WD1952m206_b_2000_07_13T04_43_44_all.dat.gz,2451738.69704631018,wd1952-206_2451738_69704631018,6865430941202657408,57.240585,6865430941202657408,14578.47,261.62,7.956246,0.024427
WD1952-584,6447181214823340800,33509,7.75,,WD1952m584_a_2001_08_16T23_49_36_all.dat.gz,2452138.49278922984,wd1952-584_2452138_49278922984,6447181214823340800,226.86208,6447181214823340800,31604.96,2209.11,7.814775,0.110565
WD1952-584,6447181214823340800,33509,7.75,,WD1952m584_b_2001_08_19T01_38_32_all.dat.gz,2452140.56842911011,wd1952-584_2452140_56842911011,6447181214823340800,226.86208,6447181214823340800,31604.96,2209.11,7.814775,0.110565
WD1953-715,6422236358302245248,19267,7.87,,WD1953m715_a_2002_04_23T07_44_27_all.dat.gz,2452387.82253996003,wd1953-715_2452387_82253996003,6422236358302245248,69.339645,6422236358302245248,18875.2,387.99,8.015215,0.02692
WD1953-715,6422236358302245248,19267,7.87,,WD1953m715_b_2002_04_24T06_41_39_all.dat.gz,2452388.77893002005,wd1953-715_2452388_77893002005,6422236358302245248,69.339645,6422236358302245248,18875.2,387.99,8.015215,0.02692
WD1959+059,4248931504366754304,10891,7.85,,WD1959p059_a_2000_06_10T08_40_23_all.dat.gz,2451705.86138598016,wd1959+059_2451705_86138598016,4248931504366754304,73.701225,4248931504366754304,10433.23,131.75,7.984953,0.031235
WD1959+059,4248931504366754304,10891,7.85,,WD1959p059_b_2000_07_06T05_18_04_all.dat.gz,2451731.7208885299,wd1959+059_2451731_7208885299,4248931504366754304,73.701225,4248931504366754304,10433.23,131.75,7.984953,0.031235
WD2004-605,6443328221136801920,40994,8.39,,WD2004m605_a_2000_07_13T05_30_03_all.dat.gz,2451738.72921265988,wd2004-605_2451738_72921265988,6443328221136801920,46.315838,6443328221136801920,38791.42,2330.84,8.309381,0.04709
WD2004-605,6443328221136801920,40994,8.39,,WD2004m605_b_2000_07_18T04_58_34_all.dat.gz,2451743.70734171011,wd2004-605_2451743_70734171011,6443328221136801920,46.315838,6443328221136801920,38791.42,2330.84,8.309381,0.04709
WD2007-219,6853784501721502720,9739,7.81,,WD2007m219_a_2000_07_13T04_53_20_all.dat.gz,2451738.70370772015,wd2007-219_2451738_70370772015,6853784501721502720,26.876144,6853784501721502720,9719.5,79.46,7.967409,0.02001
WD2007-219,6853784501721502720,9739,7.81,,WD2007m219_b_2000_08_05T06_40_56_all.dat.gz,2451761.77842749981,wd2007-219_2451761_77842749981,6853784501721502720,26.876144,6853784501721502720,9719.5,79.46,7.967409,0.02001
WD2007-303,6749419923164242816,15436,7.8,,WD2007m303_a_2002_04_23T07_25_56_all.dat.gz,2452387.80968309985,wd2007-303_2452387_80968309985,6749419923164242816,16.197289,6749419923164242816,15123.31,242.34,7.938682,0.020308
WD2007-303,6749419923164242816,15436,7.8,,WD2007m303_b_2003_05_06T09_46_24_all.dat.gz,2452765.90722747985,wd2007-303_2452765_90722747985,6749419923164242816,16.197289,6749419923164242816,15123.31,242.34,7.938682,0.020308
WD2014-575,6468623688724871808,26804,7.93,,WD2014m575_a_2000_07_13T05_39_13_all.dat.gz,2451738.73556907009,wd2014-575_2451738_73556907009,6468623688724871808,54.073303,6468623688724871808,27055.34,564.52,7.918589,0.031629
WD2014-575,6468623688724871808,26804,7.93,,WD2014m575_b_2000_07_18T05_15_10_all.dat.gz,2451743.71886755992,wd2014-575_2451743_71886755992,6468623688724871808,54.073303,6468623688724871808,27055.34,564.52,7.918589,0.031629
WD2018-233,6849796229451135104,15585,7.81,,WD2018m233_a_2001_05_04T09_37_43_all.dat.gz,2452033.90120329987,wd2018-233_2452033_90120329987,6849796229451135104,57.679405,6849796229451135104,15314.99,280.3,8.01773,0.025103
WD2018-233,6849796229451135104,15585,7.81,,WD2018m233_b_2001_07_27T02_31_17_all.dat.gz,2452117.60506694019,wd2018-233_2452117_60506694019,6849796229451135104,57.679405,6849796229451135104,15314.99,280.3,8.01773,0.025103
WD2021-128,6876934409805839872,20753,7.82,,WD2021m128_a_2001_05_04T10_18_36_all.dat.gz,2452033.92958417023,wd2021-128_2452033_92958417023,6876934409805839872,79.345406,6876934409805839872,20545.91,470.11,7.979178,0.031501
WD2021-128,6876934409805839872,20753,7.82,,WD2021m128_b_2001_06_05T08_19_13_all.dat.gz,2452065.84668661002,wd2021-128_2452065_84668661002,6876934409805839872,79.345406,6876934409805839872,20545.91,470.11,7.979178,0.031501
WD2029+183,1815528000815020288,13719,7.64,,WD2029p183_a_2002_04_24T09_35_06_all.dat.gz,2452388.89937592996,wd2029+183_2452388_89937592996,1815528000815020288,97.11091,1815528000815020288,13258.34,246.56,7.917492,0.028464
WD2029+183,1815528000815020288,13719,7.64,,WD2029p183_b_2002_08_05T04_50_54_all.dat.gz,2452491.70201967983,wd2029+183_2452491_70201967983,1815528000815020288,97.11091,1815528000815020288,13258.34,246.56,7.917492,0.028464
WD2032+188,1815657193425348096,18199,7.36,,WD2032p188_a_2002_07_10T05_46_04_all.dat.gz,2452465.7403289699,wd2032+188_2452465_7403289699,1815657193425348096,109.01311,1815657193425348096,16480.75,350.69,7.39801,0.02753
WD2032+188,1815657193425348096,18199,7.36,,WD2032p188_a_2002_09_04T01_03_02_all.dat.gz,2452521.54377917014,wd2032+188_2452521_54377917014,1815657193425348096,109.01311,1815657193425348096,16480.75,350.69,7.39801,0.02753
WD2032+188,1815657193425348096,18199,7.36,,WD2032p188_b_2002_09_10T00_11_32_all.dat.gz,2452527.50801397022,wd2032+188_2452527_50801397022,1815657193425348096,109.01311,1815657193425348096,16480.75,350.69,7.39801,0.02753
WD2039-202,6857939315643803776,19738,7.79,,WD2039m202_a_2002_04_23T07_35_02_all.dat.gz,2452387.81599939009,wd2039-202_2452387_81599939009,6857939315643803776,21.751148,6857939315643803776,19506.02,380.95,7.898373,0.024593
WD2039-202,6857939315643803776,19738,7.79,,WD2039m202_b_2003_06_22T09_33_56_all.dat.gz,2452812.89857026981,wd2039-202_2452812_89857026981,6857939315643803776,21.751148,6857939315643803776,19506.02,380.95,7.898373,0.024593
WD2039-682,6424566979354709248,16943,8.34,,WD2039m682_a_2002_04_23T07_58_44_all.dat.gz,2452387.83246356994,wd2039-682_2452387_83246356994,6424566979354709248,19.558657,6424566979354709248,16418.88,267.4,8.462436,0.017148
WD2039-682,6424566979354709248,16943,8.34,,WD2039m682_b_2002_05_20T09_53_03_all.dat.gz,2452414.91184830014,wd2039-682_2452414_91184830014,6424566979354709248,19.558657,6424566979354709248,16418.88,267.4,8.462436,0.017148
WD2046-220,6808699474099687808,23413,7.83,,WD2046m220_a_2001_05_04T09_47_34_all.dat.gz,2452033.90804207977,wd2046-220_2452033_90804207977,6808699474099687808,101.24375,6808699474099687808,23141.51,570.65,7.940609,0.036756
WD2046-220,6808699474099687808,23413,7.83,,WD2046m220_b_2001_07_27T02_40_49_all.dat.gz,2452117.61168025993,wd2046-220_2452117_61168025993,6808699474099687808,101.24375,6808699474099687808,23141.51,570.65,7.940609,0.036756
WD2051+095,1750545141328217984,15274,7.79,,WD2051p095_a_2000_06_10T09_09_21_all.dat.gz,2451705.88149541989,wd2051+095_2451705_88149541989,1750545141328217984,97.974014,1750545141328217984,15082.3,337.62,7.880268,0.034861
